site_no,station_nm,dec_lat_va,dec_long_va,huc_cd,tz_cd,flow,flow_unit,flow_dt,stage,stage_unit,stage_dt,class,percentile,percent_median,percent_mean,url
07339000,"Mountain Fork near Eagletown, OK",34.0418,-94.6199,11140108,CST,1110,cfs,"2019-04-09 07:30:00",1.7,ft,"2019-04-09 07:30:00",5,51.2,111.61,59.2,https://waterdata.usgs.gov/ok/nwis/uv?site_no=07339000
07339500,"Rolling Fork near DeQueen, AR",34.0475,-94.4128,11140109,CST,0,,"0000-00-00 00:00:00",6.53,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07339500
07340000," Little River near Horatio, AR",33.9194,-94.3867,11140109,CST,3600,cfs,"2019-04-09 07:00:00",9.66,ft,"2019-04-09 07:00:00",5,58.47,131.15,73.45,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07340000
07340300,"Cossatot River near Vandervoort, AR",34.38,-94.2364,11140109,CST,337,cfs,"2019-04-09 07:45:00",3.67,ft,"2019-04-09 07:45:00",7,91.86,312.04,233.93,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07340300
07340500," Cossatot River near DeQueen, AR",34.045,-94.2125,11140109,CST,0,,"0000-00-00 00:00:00",7.31,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07340500
07341000,"Saline River near Dierks, AR",34.0961,-94.085,11140109,CST,0,,"0000-00-00 00:00:00",6.04,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07341000
07341200,"Saline River near Lockesburg, AR",33.9622,-94.0617,11140109,CST,752,cfs,"2019-04-09 07:00:00",7.74,ft,"2019-04-09 07:00:00",5,68.25,328.38,125.67,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07341200
07341500," Red River at Fulton, AR",33.6073,-93.8138,11140201,CST,0,,"0000-00-00 00:00:00",5.93,ft,"2019-04-09 07:15:00",0,0,,,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07341500
07342465,"S Sulphur Rv at Commerce, TX",33.2118,-95.9141,11140301,CST,15.9,cfs,"2019-04-09 07:00:00",3.92,ft,"2019-04-09 07:00:00",0,79.06,285.97,8.21,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07342465
07342470,"S Sulphur Rv at SH 11 nr Commerce, TX",33.2193,-95.8622,11140301,CST,0,,"0000-00-00 00:00:00",7.92,ft,"2019-04-09 07:15:00",0,0,,,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07342470
07342480,"Middle Sulphur Rv at Commerce, TX",33.2665,-95.9155,11140301,CST,9.47,cfs,"2019-04-09 07:15:00",2.79,ft,"2019-04-09 07:15:00",0,79.34,757.6,24.85,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07342480
07342495,"Jim L. Chapman Lk nr Cooper, TX",33.3334,-95.6252,11140301,CST,0,,"0000-00-00 00:00:00",440.24,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07342495
07342500,"S Sulphur Rv nr Cooper, TX",33.3565,-95.595,11140301,CST,19,cfs,"2019-04-09 07:15:00",3.13,ft,"2019-04-09 07:15:00",0,55.13,125.83,3.18,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07342500
07343000,"N Sulphur Rv nr Cooper, TX",33.4748,-95.5877,11140301,CST,52.4,cfs,"2019-04-09 07:00:00",1.63,ft,"2019-04-09 07:00:00",6,75.19,212.15,61.52,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07343000
07343200,"Sulphur Rv nr Talco, TX",33.3862,-95.1324,11140302,CST,1180,cfs,"2019-04-09 07:45:00",8.6,ft,"2019-04-09 07:45:00",0,69.6,742.14,87.59,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07343200
07343356,"Cuthand Ck at FM 910 nr Cuthand, TX",33.4989,-95.0514,11140302,CST,215,cfs,"2019-04-09 07:15:00",47.09,ft,"2019-04-09 07:15:00",0,87.5,2556.48,775.05,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07343356
07343450,"Sulphur Rv at IH 30 nr Dalby Springs, TX",33.3094,-94.6981,11140302,CST,2240,cfs,"2019-04-09 07:45:00",21.19,ft,"2019-04-09 07:45:00",0,80.79,693.5,178.28,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07343450
07343460,"Lk Sulphur Spgs nr Sulphur Springs, TX",33.1679,-95.6419,11140303,CST,0,,"0000-00-00 00:00:00",458.93,ft,"2019-04-09 07:30:00",0,0,,,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07343460
07343500,"White Oak Ck nr Talco, TX",33.3223,-95.0927,11140303,CST,803,cfs,"2019-04-09 07:15:00",11.15,ft,"2019-04-09 07:15:00",6,77.18,617.69,131.86,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07343500
07343840,"White Oak Ck at IH 30 nr Omaha, TX",33.2747,-94.8025,11140303,CST,609,cfs,"2019-04-09 07:15:00",16.12,ft,"2019-04-09 07:15:00",0,71.25,451.11,131.9,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07343840
07344100,"Anderson Ck at Hwy 98 nr Simms, TX",33.3844,-94.4981,11140302,CST,590,cfs,"2019-04-09 07:15:00",10.81,ft,"2019-04-09 07:15:00",0,87.5,4275.36,1423.75,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07344100
07344200,"Wright Patman Lk nr Texarkana, TX",33.3046,-94.1607,11140302,CST,0,,"0000-00-00 00:00:00",225.89,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07344200
07344210,"Sulphur Rv nr Texarkana, TX",33.3042,-94.1514,11140302,CST,1970,cfs,"2019-04-09 07:15:00",16.43,ft,"2019-04-09 07:15:00",0,28.92,21.08,28.13,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07344210
07344370,"Red River at Spring Bank, AR",33.0894,-93.8594,11140201,CST,25500,cfs,"2019-04-09 07:30:00",20.38,ft,"2019-04-09 07:30:00",0,62.43,118.33,87.68,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07344370
07344400,"Red River near Hosston, LA.",32.8932,-93.8224,11140201,CST,0,,"0000-00-00 00:00:00",16.76,ft,"2019-04-09 07:30:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07344400
07344425,"Cross Bayou at Hwy 80 west of Greenwood, LA",32.456,-94.0146,11140304,CST,0,,"0000-00-00 00:00:00",5.18,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07344425
07344450,"Paw Paw Bayou near Greenwood, LA",32.5168,-93.9724,11140304,CST,0,,"0000-00-00 00:00:00",9.71,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07344450
07344460,"Shettleworth Bayou near Blanchard, LA",32.5667,-93.9367,11140304,CST,0,,"0000-00-00 00:00:00",4.25,ft,"2019-04-09 07:10:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07344460
07344480,"Cross Lake at Shreveport, LA",32.5125,-93.7983,11140304,CST,0,,"0000-00-00 00:00:00",170.98,ft,"2019-04-09 07:30:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07344480
07344484,"Lk Cypress Spgs nr Mount Vernon, TX",33.0661,-95.1589,11140305,CST,0,,"0000-00-00 00:00:00",378.83,ft,"2019-04-09 07:15:00",0,0,,,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07344484
07344488,"Monticello Res nr Mount Pleasant, TX",33.0889,-95.0397,11140305,CST,0,,"0000-00-00 00:00:00",338.28,ft,"2019-04-09 07:15:00",0,0,,,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07344488
07344489,"Lk Bob Sandlin nr Mount Pleasant, TX",33.0801,-95.0022,11140305,CST,0,,"0000-00-00 00:00:00",338.41,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07344489
07344493,"Big Cypress Ck at US Hwy 271 nr Pittsburg, TX",33.0729,-94.9652,11140305,CST,751,cfs,"2019-04-09 07:45:00",9.93,ft,"2019-04-09 07:45:00",0,85.89,6206.61,416.6,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07344493
07344500,"Big Cypress Ck nr Pittsburg, TX",33.021,-94.8822,11140305,CST,886,cfs,"2019-04-09 07:15:00",12.34,ft,"2019-04-09 07:15:00",0,96.3,1971.08,524.79,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07344500
07345900,"Lk O' the Pines nr Jefferson, TX",32.7551,-94.4994,11140305,CST,0,,"0000-00-00 00:00:00",229.33,ft,"2019-04-09 07:30:00",0,0,,,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07345900
07346000,"Big Cypress Bayou nr Jefferson, TX",32.7496,-94.4988,11140306,CST,546,cfs,"2019-04-09 07:15:00",11.11,ft,"2019-04-09 07:15:00",5,51.99,110.53,66.42,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07346000
07346045,"Black Cypress Bayou at Jefferson, TX",32.7779,-94.3574,11140306,CST,556,cfs,"2019-04-09 07:00:00",11.14,ft,"2019-04-09 07:00:00",5,72.11,172.14,123.59,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07346045
07346050,"Little Cypress Ck nr Ore City, TX",32.6726,-94.751,11140307,CST,2850,cfs,"2019-04-09 07:45:00",11.77,ft,"2019-04-09 07:45:00",8,97.56,1344.34,790.59,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07346050
07346070,"Little Cypress Bayou nr Jefferson, TX",32.7129,-94.346,11140307,CST,1110,cfs,"2019-04-09 07:15:00",9.6,ft,"2019-04-09 07:15:00",6,79.1,176.47,144.14,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07346070
07346080,"Big Cypress Ck abv SH 43 nr Karnack, TX",32.7386,-94.2325,11140306,CST,2340,cfs,"2019-04-09 07:45:00",7.48,ft,"2019-04-09 07:45:00",0,58.98,125.81,111.74,https://waterdata.usgs.gov/tx/nwis/uv?site_no=07346080
07346310,"(COE) Caddo Lake at Dam near Mooringsport, LA",32.7101,-93.9146,11140304,CST,0,,"0000-00-00 00:00:00",170.3,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07346310
07346450,"Black Bayou at Rodessa, LA",32.9586,-93.9939,11140304,CST,0,,"0000-00-00 00:00:00",12.51,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07346450
07348000,"Twelvemile Bayou near Dixie, LA",32.646,-93.878,11140304,CST,0,,"0000-00-00 00:00:00",19.79,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07348000
07348098,"McCain Creek near Blanchard, LA",32.6019,-93.8369,11140304,CST,0,,"0000-00-00 00:00:00",2.73,ft,"2019-04-09 07:10:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07348098
07348700,"Bayou Dorcheat near Springhill, LA",32.9946,-93.3966,11140203,CST,14700,cfs,"2019-04-09 07:00:00",18.1,ft,"2019-04-09 07:00:00",8,98.36,2813.4,1454.84,https://waterdata.usgs.gov/la/nwis/uv?site_no=07348700
07349000,"Bayou Dorcheat near Minden, LA",32.5976,-93.332,11140203,CST,0,,"0000-00-00 00:00:00",11.33,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07349000
07349250,"Lake Bistineau near Ringgold, LA",32.3283,-93.4311,11140203,CST,0,,"0000-00-00 00:00:00",11.93,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07349250
07349298,"Flat River at Shed Rd. near Bossier City, LA",32.5614,-93.6461,11140204,CST,0,,"0000-00-00 00:00:00",5.45,ft,"2019-04-09 07:15:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07349298
07349374,"Flat River near Curtis, LA",32.439,-93.6271,11140204,CST,0,,"0000-00-00 00:00:00",6.66,ft,"2019-04-09 07:45:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07349374
07349450,"Bodcau Bayou near Springhill, LA",33.004,-93.5168,11140205,CST,1520,cfs,"2019-04-09 07:30:00",8.64,ft,"2019-04-09 07:30:00",0,66.67,307.38,307.38,https://waterdata.usgs.gov/la/nwis/uv?site_no=07349450
07349500,"Bodcau Bayou near Sarepta, LA",32.9051,-93.4829,11140205,CST,0,,"0000-00-00 00:00:00",15.44,ft,"2019-04-09 07:30:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07349500
07349815,"Cypress Bayou Lake near Benton, LA",32.6521,-93.6699,11140204,CST,0,,"0000-00-00 00:00:00",10.42,ft,"2019-04-09 07:15:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07349815
07349849,"Red Chute Bayou at Dogwood Tr. Rd. nr Bossier City",32.5697,-93.6347,11140204,CST,0,,"0000-00-00 00:00:00",13.78,ft,"2019-04-09 07:45:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07349849
07349860,"Red Chute Bayou at Sligo, LA",32.4474,-93.5946,11140204,CST,1670,cfs,"2019-04-09 07:15:00",24.69,ft,"2019-04-09 07:15:00",5,50.28,100.6,89.3,https://waterdata.usgs.gov/la/nwis/uv?site_no=07349860
07349890,"Red Chute Bayou near Elm Grove, LA.",32.3627,-93.503,11140204,CST,0,,"0000-00-00 00:00:00",17.75,ft,"2019-04-09 07:45:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07349890
07349898,"Willow Chute Bayou at Swan Lake Rd nr Bossier City",32.5653,-93.6811,11140204,CST,0,,"0000-00-00 00:00:00",3.65,ft,"2019-04-09 07:15:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07349898
07349910,"Flat River at High Island, LA",32.2644,-93.4311,11140204,CST,0,,"0000-00-00 00:00:00",13.47,ft,"2019-04-09 07:30:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07349910
07350700,"Bayou Pierre at Shreveport, LA",32.4433,-93.7308,11140206,CST,0,,"0000-00-00 00:00:00",3.8,ft,"2019-04-09 07:55:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07350700
07350985,"Boggy Bayou N of Spring Ridge, LA",32.3567,-93.9458,11140206,CST,0,,"0000-00-00 00:00:00",5.51,ft,"2019-04-09 07:10:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07350985
07351275,"Gilmer Bayou near Shreveport, LA",32.4136,-93.8942,11140206,CST,0,,"0000-00-00 00:00:00",3.38,ft,"2019-04-09 07:10:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07351275
07351500,"Cypress Bayou near Keithville, LA",32.3,-93.8278,11140206,CST,165,cfs,"2019-04-09 07:00:00",5.59,ft,"2019-04-09 07:00:00",7,90.8,1650,158.35,https://waterdata.usgs.gov/la/nwis/uv?site_no=07351500
07351550,"(COE) Wallace Lake near Shreveport, LA",32.3188,-93.6705,11140206,CST,0,,"0000-00-00 00:00:00",144.24,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07351550
07351750,"Bayou Pierre near Lake End, LA",31.8946,-93.3418,11140206,CST,1060,cfs,"2018-10-17 00:45:00",12.92,ft,"2019-04-09 07:30:00",0,71.12,174.63,78.27,https://waterdata.usgs.gov/la/nwis/uv?site_no=07351750
07351755,"Bayou Pierre near Powhatan, LA.",31.8604,-93.2063,11140206,CST,0,,"0000-00-00 00:00:00",16.22,ft,"2019-04-09 07:30:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07351755
07352000,"Saline Bayou near Lucky, LA",32.2502,-92.9765,11140208,CST,2700,cfs,"2019-04-09 07:30:00",8.83,ft,"2019-04-09 07:30:00",7,97.3,2347.83,958.94,https://waterdata.usgs.gov/la/nwis/uv?site_no=07352000
07352820,"Grand Bayou Reservoir at spillway nr Coushatta, LA",31.9988,-93.2133,11140209,CST,0,,"0000-00-00 00:00:00",45.86,ft,"2019-04-09 07:30:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07352820
07352895,"Black Lake Bayou near Clarence, LA",31.8733,-92.9664,11140209,CST,0,,"0000-00-00 00:00:00",10.63,ft,"2019-04-09 07:30:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07352895
07353520,"Nantachie Lake near Aloha, LA",31.6042,-92.7864,11140207,CST,0,,"0000-00-00 00:00:00",5.13,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07353520
07355860,"Board Camp Cr nr Wolf Pen Gap Rec nr Nunley, AR",34.486,-94.1179,08040101,CST,24.9,cfs,"2019-04-09 07:00:00",7.68,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07355860
07355870,"Gap Cr nr Wolf Pen Gap Rec Area nr Nunley, AR",34.4841,-94.1261,08040101,CST,12.5,cfs,"2019-04-09 07:00:00",9.4,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07355870
07355880,"Board Camp Creek nr Nunley, AR",34.5036,-94.1416,08040101,CST,0,,"0000-00-00 00:00:00",4.9,ft,"2018-11-01 11:00:00",0,0,,,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07355880
07356000," Ouachita River near Mount Ida, AR",34.61,-93.6975,08040101,CST,1610,cfs,"2019-04-09 07:45:00",5.19,ft,"2019-04-09 07:45:00",7,91.88,360.58,217.06,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07356000
07358250,"Whittington Cr at Whitt. Pk at Hot Springs, AR",34.5134,-93.0804,08040101,CST,1.3,cfs,"2019-04-09 07:20:00",1.14,ft,"2019-04-09 07:20:00",0,90,590.91,361.11,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07358250
07358253,"Whittington Cr at Tunnel Ent at Hot Springs, AR",34.5172,-93.0575,08040101,CST,6.36,cfs,"2019-04-09 07:30:00",0.81,ft,"2019-04-09 07:30:00",0,76.47,318,124.95,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07358253
07358257,"Hot Sprngs Cr US of T.E. at Glade St at Hot Sp.,AR",34.5236,-93.0544,08040101,CST,1.04,cfs,"2019-04-09 07:40:00",0.14,ft,"2019-04-09 07:40:00",0,14.22,52,60.12,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07358257
07358280,"Hot Springs at Hot Springs, AR",34.5118,-93.0535,08040101,CST,1.09,cfs,"2019-04-05 07:45:00",1.69,ft,"2019-04-05 07:45:00",0,95.83,236.96,247.73,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07358280
07358284,"Hot Springs Cr DS of Grand Ave at Hot Springs, AR",34.5028,-93.0506,08040101,CST,12.7,cfs,"2019-04-09 07:50:00",0.43,ft,"2019-04-09 07:50:00",0,83.08,222.03,186.76,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07358284
07358500,"Lake Hamilton at Carpenter Dam nr. Hot Springs, AR",34.4445,-93.0258,08040101,CST,0,,"0000-00-00 00:00:00",399.7,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07358500
07358550,"Gulpha Creek at Hot Springs, AR",34.5089,-93.0092,08040101,CST,15.9,cfs,"2019-04-09 07:30:00",4.24,ft,"2019-04-09 07:30:00",0,85.71,459.54,301.71,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07358550
07358570,"Gulpha Cr at Ridgeway St at Hot Springs, AR",34.494,-93.0065,08040101,CST,0,,"0000-00-00 00:00:00",3.58,ft,"2019-04-09 07:50:00",0,0,,,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07358570
07359000,"Lake Catherine at Jones Mill, AR",34.4295,-92.893,08040102,CST,0,,"0000-00-00 00:00:00",304.3,ft,"2019-04-09 06:00:00",0,0,,,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07359000
07359002,"Ouachita River at Remmel Dam above Jones Mill, AR",34.4261,-92.8908,08040102,CST,5110,cfs,"2019-04-09 07:15:00",7.44,ft,"2019-04-09 07:15:00",6,75.38,253.6,139.94,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07359002
07359610,"Caddo River near Caddo Gap, AR",34.3828,-93.6061,08040102,CST,534,cfs,"2019-04-09 07:45:00",6.06,ft,"2019-04-09 07:45:00",0,90.64,340.13,184.11,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07359610
07360200,"Little Missouri River near Langley, AR",34.3117,-93.8997,08040103,CST,332,cfs,"2019-04-09 07:00:00",4.34,ft,"2019-04-09 07:00:00",0,82.69,394.3,145.46,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07360200
07361500,"Antoine River at Antoine, AR",34.0389,-93.4181,08040103,CST,717,cfs,"2019-04-09 07:30:00",6.58,ft,"2019-04-09 07:30:00",6,88.9,497.92,182.49,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07361500
07362000,"Ouachita River at Camden, AR",33.5964,-92.8181,08040102,CST,25600,cfs,"2019-04-09 07:45:00",30.17,ft,"2019-04-09 07:45:00",6,85.06,370.48,207.27,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07362000
07362100,"Smackover Creek near Smackover, AR",33.3753,-92.7767,08040201,CST,10500,cfs,"2019-04-09 07:30:00",17.85,ft,"2019-04-09 07:30:00",8,98.21,3736.65,1751.08,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07362100
07362500,"Moro Creek near Fordyce, AR",33.7922,-92.3333,08040201,CST,94.8,cfs,"2018-10-26 12:00:00",11.8,ft,"2019-04-09 07:15:00",0,32.67,51.24,23.57,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07362500
07362579,"South Alum Creek nr Jessieville, AR",34.7956,-93.0069,08040203,CST,11.3,cfs,"2019-04-09 07:30:00",2.55,ft,"2019-04-09 07:30:00",0,87.5,290.49,247.81,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07362579
07362587,"Alum Fork Saline River near Reform, AR",34.7975,-92.9339,08040203,CST,80.7,cfs,"2019-04-09 07:00:00",4.44,ft,"2019-04-09 07:00:00",0,90.69,483.23,264.33,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07362587
07362590,"Lake Winona at Reform, AR",34.7978,-92.8514,08040203,CST,0,cfs,"1991-07-09 23:00:00",0,,"0000-00-00 00:00:00",0,33.33,,,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07362590
07362591,"Alum Fork Saline River at Winona Dam at Reform, AR",34.7978,-92.8456,08040203,CST,0,,"0000-00-00 00:00:00",40.31,ft,"2019-04-09 07:30:00",0,0,,,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07362591
07363000," Saline River at Benton, AR",34.5678,-92.6103,08040203,CST,2140,cfs,"2019-04-09 07:30:00",6.75,ft,"2019-04-09 07:30:00",7,90.6,417.97,219.95,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07363000
07363054,"Saline River near Shaw, AR",34.499,-92.5629,08040203,CST,2590,cfs,"2019-04-09 07:00:00",14.86,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07363054
07363200,"Saline River near Sheridan, AR",34.1161,-92.4056,08040203,CST,6980,cfs,"2019-04-09 07:00:00",15.06,ft,"2019-04-09 07:00:00",0,94.03,733.96,379.34,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07363200
07363400,"Hurricane Creek below Sheridan, AR",34.2286,-92.3725,08040203,CST,1630,cfs,"2019-04-09 07:15:00",11.62,ft,"2019-04-09 07:15:00",0,90.28,1101.35,399.19,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07363400
07363500,"Saline River near Rye, AR",33.7008,-92.0258,08040204,CST,9060,cfs,"2019-04-09 07:15:00",20.34,ft,"2019-04-09 07:15:00",6,78.46,212.18,146.71,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07363500
07364000,"Saline River near Warren, AR",33.6068,-92.0107,08040204,CST,0,,"0000-00-00 00:00:00",23.19,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07364000
07364078,"Ouachita River at Felsenthal L&D (lower)",33.0561,-92.1208,08040202,CST,15700,cfs,"2018-12-12 16:30:00",75.64,ft,"2019-04-09 07:45:00",0,0,,,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07364078
07364122,"Bayou Bartholomew nr Meroney, AR",33.9532,-91.7334,08040205,CST,0,,"0000-00-00 00:00:00",16.8,ft,"2019-04-09 07:15:00",0,0,,,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07364122
07364130,"Deep Bayou near Star City, AR",33.9631,-91.6924,08040205,CST,0,,"0000-00-00 00:00:00",20.94,ft,"2019-04-09 07:15:00",0,0,,,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07364130
07364133,"Bayou Bartholomew at Garrett Bridge, AR",33.8664,-91.6561,08040205,CST,1530,cfs,"2019-04-09 07:15:00",13.85,ft,"2019-04-09 07:15:00",0,76.5,258.88,164.12,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07364133
07364150,"Bayou Bartholomew near McGehee, AR",33.6278,-91.4458,08040205,CST,2310,cfs,"2019-04-09 07:00:00",15.34,ft,"2019-04-09 07:00:00",6,79.33,220,174.05,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07364150
07364185,"Bayou Bartholomew near Portland, AR",33.2356,-91.5356,08040205,CST,5020,cfs,"2019-04-09 07:15:00",31.71,ft,"2019-04-09 07:15:00",0,84.13,240.77,191.31,https://waterdata.usgs.gov/ar/nwis/uv?site_no=07364185
07364200,"Bayou Bartholomew near Jones, LA",32.9904,-91.6557,08040205,CST,4050,cfs,"2019-04-09 07:00:00",23.9,ft,"2019-04-09 07:00:00",6,83.77,182.43,168.64,https://waterdata.usgs.gov/la/nwis/uv?site_no=07364200
07364203,"Bayou Bartholomew NW of Jones, LA",32.9847,-91.6986,08040205,CST,0,,"0000-00-00 00:00:00",22.44,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07364203
07364300,"Chemin-A-Haut Bayou near Beekman, LA",32.9821,-91.8057,08040205,CST,2970,cfs,"2019-04-09 07:30:00",16.31,ft,"2019-04-09 07:30:00",0,94.93,2284.62,538.3,https://waterdata.usgs.gov/la/nwis/uv?site_no=07364300
07364500,"(COE) Bayou Bartholomew near Beekman, LA",32.8724,-91.8679,08040205,CST,0,,"0000-00-00 00:00:00",22.42,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07364500
07364535,"Ouachita River at Sterlington, LA",32.6962,-92.0868,08040202,CST,0,,"0000-00-00 00:00:00",74.56,ft,"2019-04-09 07:30:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07364535
07364840,"Lake Claiborne near Aycock, LA",32.7408,-92.9031,08040206,CST,0,,"0000-00-00 00:00:00",11.11,ft,"2019-04-09 07:00:00",0,0,,,https://waterdata.usgs.gov/la/nwis/uv?site_no=07364840
07366200,"Little Corney Bayou near Lillie, LA",32.9293,-92.6329,08040206,CST,8830,cfs,"2019-04-09 07:00:00",11.69,ft,"2019-04-09 07:00:00",8,98.39,7178.86,2938.73,https://waterdata.usgs.gov/la/nwis/uv?site_no=07366200
