site_no,station_nm,dec_lat_va,dec_long_va,huc_cd,tz_cd,flow,flow_unit,flow_dt,stage,stage_unit,stage_dt,class,percentile,percent_median,percent_mean,url
07364840,"Lake Claiborne near Aycock, LA",32.7408,-92.9031,08040206,CST,0,,"0000-00-00 00:00:00",10.13,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07364840
07366200,"Little Corney Bayou near Lillie, LA",32.9293,-92.6329,08040206,CST,290,cfs,"2021-02-12 13:00:00",5.88,ft,"2021-02-12 13:00:00",5,61.37,155.91,86.26,https://waterdata.usgs.gov/monitoring-location/07366200
07366364,"Bayou Darbonne Lake at Dam near Downsville",32.7133,-92.3408,08040206,CST,0,,"0000-00-00 00:00:00",40.78,ft,"2021-02-12 13:45:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07366364
07366472,"Chauvin Bayou near Monroe, LA",32.5592,-92.0758,08040207,CST,0,,"0000-00-00 00:00:00",31.42,ft,"2021-02-12 13:30:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07366472
07367005,"Ouachita River at West Monroe, LA",32.5003,-92.1197,08040207,CST,36400,cfs,"2021-02-12 13:00:00",29.27,ft,"2021-02-12 13:00:00",0,74.6,155.89,146.68,https://waterdata.usgs.gov/monitoring-location/07367005
07367680,"Boeuf River nr Eudora, AR",33.1242,-91.3478,08050001,CST,2700,cfs,"2021-02-12 13:45:00",7.22,ft,"2021-02-12 13:45:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07367680
07367690,"Boeuf River at Ark/La State Line",33.0014,-91.4381,08050001,CST,3970,cfs,"2021-02-12 13:00:00",7.25,ft,"2021-02-12 13:00:00",0,83.33,1741.23,1506.07,https://waterdata.usgs.gov/monitoring-location/07367690
07368000,"Boeuf River near Girard, LA",32.4813,-91.7979,08050001,CST,14.1,cfs,"2021-02-12 13:30:00",6.43,ft,"2021-02-12 13:30:00",3,6.04,8.34,2.76,https://waterdata.usgs.gov/monitoring-location/07368000
07369000,"Bayou Lafourche near Crew Lake, LA",32.5,-91.9181,08050001,CST,4700,cfs,"2021-02-12 13:30:00",11.43,ft,"2021-02-12 13:30:00",5,73.35,373.02,120.75,https://waterdata.usgs.gov/monitoring-location/07369000
07369050,"Bayou Lafourche near Alto, LA",32.3974,-91.9946,08050001,CST,0,,"0000-00-00 00:00:00",45.61,ft,"2021-02-12 13:30:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07369050
07369500,"Tensas River at Tendal, LA",32.4321,-91.3668,08050003,CST,59.2,cfs,"2021-02-12 13:30:00",6.99,ft,"2021-02-12 13:30:00",4,19.92,15.42,9.08,https://waterdata.usgs.gov/monitoring-location/07369500
07369515,"Tensas River SE of Tendal, LA.",32.3882,-91.3348,08050003,CST,0,,"0000-00-00 00:00:00",5.5,ft,"2021-02-12 13:30:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07369515
07369649,"(COE) Tensas River south of Newlight, LA",32.0893,-91.4898,08050003,CST,0,,"0000-00-00 00:00:00",36.33,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07369649
07369680,"Bayou Macon at Eudora, AR",33.1003,-91.2544,08050002,CST,449,cfs,"2021-02-12 13:45:00",7.89,ft,"2021-02-12 13:45:00",6,76.61,240.11,120.32,https://waterdata.usgs.gov/monitoring-location/07369680
07369700,"Bayou Macon nr Kilbourne, LA",32.9932,-91.2626,08050002,CST,193,cfs,"2021-02-11 03:45:00",11.38,ft,"2021-02-12 13:30:00",0,47.12,88.94,27.23,https://waterdata.usgs.gov/monitoring-location/07369700
07370000,"Bayou Macon near Delhi, LA",32.4578,-91.4761,08050002,CST,0,,"0000-00-00 00:00:00",7.52,ft,"2021-02-12 13:30:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07370000
07370075,"BAYOU MACON SOUTH OF DELHI LA",32.385,-91.475,08050001,CST,0,,"0000-00-00 00:00:00",10.26,ft,"2021-02-12 13:30:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07370075
07370600,"BEAUCOUP CK NR COTTON PLANT, LA",32.1092,-92.3211,08040302,CST,0,,"0000-00-00 00:00:00",5.23,ft,"2021-02-12 13:30:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07370600
07371500,"Dugdemona River near Jonesboro, LA",32.2071,-92.8015,08040303,CST,0,,"0000-00-00 00:00:00",7.17,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07371500
07372050,"Dugdemona River near Joyce, LA",31.9369,-92.6033,08040303,CST,268,cfs,"2021-02-12 13:00:00",9.29,ft,"2021-02-12 13:00:00",0,23.02,25.54,12.49,https://waterdata.usgs.gov/monitoring-location/07372050
07372190,"Little River at Rochelle, LA.",31.7932,-92.3618,08040304,CST,0,,"0000-00-00 00:00:00",14.25,ft,"2021-02-12 13:30:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07372190
07372200,"Little River near Rochelle, LA",31.7543,-92.3446,08040304,CST,971,cfs,"2021-02-12 13:30:00",12.39,ft,"2021-02-12 13:30:00",4,20.13,32.92,23.31,https://waterdata.usgs.gov/monitoring-location/07372200
07372750,"LITTLE R NR POLLOCK, LA",31.5807,-92.3099,08040304,CST,0,,"0000-00-00 00:00:00",64.99,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07372750
07373000,"Big Creek at Pollock, LA",31.5363,-92.4085,08040304,CST,161,cfs,"2021-02-12 13:45:00",4.16,ft,"2021-02-12 13:45:00",6,82.49,309.62,99.23,https://waterdata.usgs.gov/monitoring-location/07373000
07373250,"HEMPHILL CREEK AT NEBO, LA",31.5846,-92.1321,08040304,CST,0,,"0000-00-00 00:00:00",2.96,ft,"2021-02-12 13:45:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07373250
07374000,"Mississippi River at Baton Rouge, LA",30.4457,-91.1916,08070100,CST,637000,cfs,"2021-02-12 13:15:00",26.31,ft,"2021-02-12 13:15:00",0,53.25,104.26,96.82,https://waterdata.usgs.gov/monitoring-location/07374000
07374370,"(COE) Mississippi River at Bonnet Carre Spillway",29.9988,-90.4431,08090100,CST,0,,"0000-00-00 00:00:00",11.24,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07374370
07374510,"(COE) Mississippi River at New Orleans, LA",29.9349,-90.1362,08090100,CST,0,,"0000-00-00 00:00:00",8.55,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07374510
07374525,"Mississippi River at Belle Chasse, LA",29.8572,-89.9778,08090100,CST,664000,cfs,"2021-02-12 13:30:00",11.84,ft,"2021-02-12 13:30:00",0,57.6,119.64,103.93,https://waterdata.usgs.gov/monitoring-location/07374525
07374526,"Black Bay nr Snake Island nr Pointe-A-La-Hache, LA",29.6335,-89.5637,08090203,CST,0,,"0000-00-00 00:00:00",1.06,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07374526
07374527,"Northeast Bay Gardene near Point-A-LA-Hache, LA",29.586,-89.606,08090203,CST,0,,"0000-00-00 00:00:00",0.21,ft,"2021-02-12 13:15:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07374527
07374550,"(COE) Mississippi River at Venice, LA",29.2741,-89.3501,08090100,CST,0,,"0000-00-00 00:00:00",1.19,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07374550
07374581,"Bayou Liberty near Slidell,LA",30.3013,-89.8306,08090201,CST,0,,"0000-00-00 00:00:00",2.62,ft,"2021-02-12 13:45:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07374581
07375050,"Tchefuncte River near Covington, LA",30.4946,-90.1695,08090201,CST,0,,"0000-00-00 00:00:00",20.94,ft,"2021-02-12 13:30:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07375050
07375105,"Bogue Falaya River near Camp Covington",30.5564,-90.1461,08090201,CST,0,,"0000-00-00 00:00:00",47.43,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07375105
07375170,"Bogue Falaya at Covington, LA",30.4996,-90.0845,08090201,CST,0,,"0000-00-00 00:00:00",14.4,ft,"2021-02-12 13:30:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07375170
07375175,"Bogue Falaya River at Boston St. at Covington, LA",30.4764,-90.0894,08090201,CST,0,,"0000-00-00 00:00:00",8.29,ft,"2021-02-12 13:30:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07375175
07375222,"Abita River north of Abita Springs, LA",30.4821,-90.039,08090201,CST,0,,"0000-00-00 00:00:00",18.84,ft,"2021-02-12 13:30:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07375222
07375230,"Tchefuncte River at Madisonville, LA",30.4041,-90.1548,08090201,CST,0,,"0000-00-00 00:00:00",0.79,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07375230
07375280,"TANGIPAHOA RIVER AT OSYKA, MS",31.0122,-90.4611,08070205,CST,5640,cfs,"2021-02-12 13:00:00",15.39,ft,"2021-02-12 13:00:00",0,96,2992.04,785.59,https://waterdata.usgs.gov/monitoring-location/07375280
07375300,"Tangipahoa River near Kentwood, LA",30.9377,-90.4904,08070205,CST,0,,"0000-00-00 00:00:00",2.34,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07375300
07375500,"Tangipahoa River at Robert, LA",30.5066,-90.3618,08070205,CST,6320,cfs,"2021-02-12 13:30:00",16.43,ft,"2021-02-12 13:30:00",7,95.12,554.39,332.33,https://waterdata.usgs.gov/monitoring-location/07375500
07375650,"Tangipahoa River near Ponchatoula, LA",30.4437,-90.3346,08070205,CST,0,,"0000-00-00 00:00:00",11.72,ft,"2021-02-12 13:45:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07375650
07375800,"Tickfaw River at Liverpool, LA",30.9307,-90.6734,08070203,CST,3010,cfs,"2021-02-12 13:15:00",9.69,ft,"2021-02-12 13:15:00",8,97.06,3960.53,918.35,https://waterdata.usgs.gov/monitoring-location/07375800
07375960,"Tickfaw River at Montpelier, LA",30.6863,-90.6432,08070203,CST,3960,cfs,"2021-02-12 13:30:00",12.27,ft,"2021-02-12 13:30:00",0,94.74,1808.22,604.74,https://waterdata.usgs.gov/monitoring-location/07375960
07376000,"Tickfaw River at Holden, LA",30.5038,-90.6773,08070203,CST,1930,cfs,"2021-02-12 13:45:00",8.95,ft,"2021-02-12 13:45:00",7,95.24,487.37,328.98,https://waterdata.usgs.gov/monitoring-location/07376000
07376500,"Natalbany River at Baptist, LA",30.5044,-90.5459,08070203,CST,1940,cfs,"2021-02-12 13:00:00",13.14,ft,"2021-02-12 13:00:00",7,96.8,2471.34,816.12,https://waterdata.usgs.gov/monitoring-location/07376500
07377000,"Amite River near Darlington, LA",30.8891,-90.8445,08070202,CST,7110,cfs,"2021-02-12 13:15:00",8.18,ft,"2021-02-12 13:15:00",7,91.88,804.3,349.85,https://waterdata.usgs.gov/monitoring-location/07377000
07377150,"Amite River at Grangeville, LA",30.7363,-90.8418,08070202,CST,0,,"0000-00-00 00:00:00",27.32,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07377150
07377210,"Sandy Creek nr Pride, LA",30.6707,-90.9601,08070202,CST,0,,"0000-00-00 00:00:00",89.75,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07377210
07377230,"Little Sandy Creek at Peairs Rd SE of Milldale, LA",30.6437,-91.0075,08070202,CST,0,,"0000-00-00 00:00:00",20.82,ft,"2021-02-11 17:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07377230
07377243,"Sandy Ck at Alph. Forbes nr Greenwell Springs, LA",30.6211,-90.9821,08070202,CST,0,,"0000-00-00 00:00:00",66.49,ft,"2021-02-12 13:15:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07377243
07377300,"Amite River at Magnolia, LA",30.5349,-90.9807,08070202,CST,19900,cfs,"2021-02-12 13:15:00",40.91,ft,"2021-02-12 13:15:00",0,75,187.74,268.06,https://waterdata.usgs.gov/monitoring-location/07377300
07377500,"Comite River near Olive Branch, LA",30.7566,-91.044,08070202,CST,0,,"0000-00-00 00:00:00",6.93,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07377500
07377600,"Comite R. at Pt. Hudson-Pride Rd near Milldale, LA",30.7023,-91.0513,08070202,CST,0,,"0000-00-00 00:00:00",21.74,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07377600
07377750,"Comite River near Zachary, LA",30.6432,-91.0946,08070202,CST,0,,"0000-00-00 00:00:00",19.17,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07377750
07377754,"Comite River near Baker, LA",30.5963,-91.0943,08070202,CST,0,,"0000-00-00 00:00:00",17.74,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07377754
07377760,"Comite River at Comite Dr near Baton Rouge, LA",30.5583,-91.0983,08070202,CST,0,,"0000-00-00 00:00:00",21.62,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07377760
07377780,"White Bayou at State Hwy 64 near Zachary, LA",30.6494,-91.1315,08070202,CST,0,,"0000-00-00 00:00:00",22.99,ft,"2021-01-20 16:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07377780
07377870,"Comite River at Hooper Road near Baton Rouge, LA",30.5307,-91.0937,08070202,CST,0,,"0000-00-00 00:00:00",23.43,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07377870
07378000,"Comite River near Comite, LA",30.5127,-91.0737,08070202,CST,11400,cfs,"2021-02-12 13:15:00",25.05,ft,"2021-02-12 13:15:00",7,98.54,3800,1033.94,https://waterdata.usgs.gov/monitoring-location/07378000
07378008,"Hurricane Creek at Baton Rouge, LA",30.4821,-91.1282,08070202,CST,0,,"0000-00-00 00:00:00",33.24,ft,"2021-01-18 11:15:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07378008
07378050,"Comite R. at Greenwell Spg Rd near Baton Rouge, LA",30.5057,-91.0401,08070202,CST,0,,"0000-00-00 00:00:00",40.87,ft,"2021-02-12 13:45:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07378050
07378075,"Beaver Bayou at Denham Road nr Baton Rouge, LA",30.5877,-91.0248,08070202,CST,0,,"0000-00-00 00:00:00",63.5,ft,"2021-02-12 13:15:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07378075
07378083,"Beaver Bayou at Hooper Road near Baton Rouge, LA",30.561,-91.0209,08070202,CST,0,,"0000-00-00 00:00:00",3.87,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07378083
07378100,"Beaver Bayou at Wax Rd near Baton Rouge, LA",30.543,-91.0207,08070202,CST,0,,"0000-00-00 00:00:00",28.96,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07378100
07378500,"Amite River near Denham Springs, LA",30.4641,-90.9904,08070202,CST,18800,cfs,"2021-02-12 13:15:00",27.63,ft,"2021-02-12 13:15:00",7,97.04,866.36,503.32,https://waterdata.usgs.gov/monitoring-location/07378500
07378650,"Jones Cr. at Old Hammond Hwy near Baton Rouge, LA",30.4407,-91.0445,08070202,CST,0,,"0000-00-00 00:00:00",21.66,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07378650
07378722,"Claycut Bayou at Antioch Rd near Baton Rouge, LA",30.3869,-91.0073,08070202,CST,0,,"0000-00-00 00:00:00",8.19,ft,"2021-02-09 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07378722
07378745,"Alligator Bayou near Kleinpeter, LA",30.3213,-91.0207,08070202,CST,0,,"0000-00-00 00:00:00",5.71,ft,"2021-02-12 13:15:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07378745
07378746,"Bayou Manchac at Alligator B. near Kleinpeter, LA",30.3214,-91.0209,08070202,CST,0,,"0000-00-00 00:00:00",8.34,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07378746
07378748,"Bluff Swamp near Kleinpeter, LA",30.3235,-91.0182,08070202,CST,0,,"0000-00-00 00:00:00",4.77,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07378748
07378810,"Bayou Fountain at Bluebonnet Blvd near  B.R., LA",30.3585,-91.1082,08070202,CST,0,,"0000-00-00 00:00:00",10.36,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07378810
07379000,"Ward Creek at Government St at Baton Rouge, LA",30.4445,-91.1432,08070202,CST,0,,"0000-00-00 00:00:00",31.59,ft,"2021-01-20 14:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07379000
07379050,"Ward Creek at Essen Lane near Baton Rouge, LA",30.4049,-91.1034,08070202,CST,0,,"0000-00-00 00:00:00",11.27,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07379050
07379075,"Old Ward Crk Div. at Highland Rd. nr Baton Rouge",30.3552,-91.0151,08070202,CST,0,,"0000-00-00 00:00:00",8.44,ft,"2021-02-12 13:15:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07379075
07379100,"North Branch Ward Creek at Baton Rouge, LA",30.418,-91.0915,08070202,CST,0,,"0000-00-00 00:00:00",15.06,ft,"2021-02-12 13:15:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07379100
07379960,"Dawson Cr. at Bluebonnet Blvd near Baton Rouge, LA",30.3824,-91.0943,08070202,CST,0,,"0000-00-00 00:00:00",11.88,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07379960
07380101,"Bayou Manchac near Little Prairie, LA",30.3405,-90.9173,08070202,CST,0,,"0000-00-00 00:00:00",Eqp,ft,"2021-02-12 03:15:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07380101
07380102,"Welsh Gully at J. Broussard Rd nr Prairieville, LA",30.3369,-90.969,08070202,CST,0,,"0000-00-00 00:00:00",5.31,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07380102
07380107,"Muddy Creek at Manchac Acres Rd near Oak Grove, LA",30.3285,-90.9465,08070202,CST,0,,"0000-00-00 00:00:00",9.47,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07380107
07380120,"Amite River at Port Vincent, LA",30.3327,-90.852,08070202,CST,12600,cfs,"2021-02-12 13:00:00",4.28,ft,"2021-02-12 13:15:00",0,95.83,468.4,364.84,https://waterdata.usgs.gov/monitoring-location/07380120
07380126,"Henderson Bayou near Port Vincent, LA",30.2974,-90.8837,08070204,CST,0,,"0000-00-00 00:00:00",Eqp,ft,"2021-02-12 12:45:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07380126
07380127,"Henderson Bayou Pump Station near Port Vincent, LA",30.3183,-90.8599,08070202,CST,0,,"0000-00-00 00:00:00",3.13,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07380127
07380200,"Amite River near French Settlement, LA",30.2755,-90.7793,08070202,CST,0,,"0000-00-00 00:00:00",2.48,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07380200
07380212,"Airline Canal at Blind River near Gramercy, LA",30.1016,-90.7365,08070204,CST,0,,"0000-00-00 00:00:00",1.53,ft,"2021-02-12 13:15:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07380212
07380215,"Amite River at Hwy 22 near Maurepas, LA",30.3094,-90.6104,08070202,CST,0,,"0000-00-00 00:00:00",2.61,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07380215
07380238,"Naomi Diversion Canal near Naomi, LA",29.6991,-89.9889,08090301,CST,57.5,cfs,"2020-10-11 12:45:00",1.76,ft,"2021-02-12 13:30:00",0,33.33,7.27,7.27,https://waterdata.usgs.gov/monitoring-location/07380238
07380245,"Southwestern Louisiana Canal E of Leeville, LA",29.2594,-90.14,08090301,CST,0,,"0000-00-00 00:00:00",3.42,ft,"2021-02-12 13:45:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07380245
07380249,"Caminada Pass NW of Grand Isle, LA",29.2314,-90.0485,08090301,CST,0,,"0000-00-00 00:00:00",1.9,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07380249
07380251,"Barataria Bay N of Grand Isle, LA",29.4227,-89.9506,08090301,CST,0,,"0000-00-00 00:00:00",0.48,ft,"2021-02-12 13:15:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07380251
07380255,"Bayou Dupont nr Round Lake S of Myrtle Grove, LA",29.5767,-89.9864,08090301,CST,0,,"0000-00-00 00:00:00",4.69,ft,"2020-10-28 17:30:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07380255
07380260,"Empire Waterway south of Empire, LA",29.3045,-89.597,08090301,CST,0,,"0000-00-00 00:00:00",4.28,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07380260
07380310,"Bayou Verret Western Tie-in Sector Gate",29.9093,-90.2727,08090301,CST,0,,"0000-00-00 00:00:00",0.67,ft,"2021-02-12 13:15:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07380310
07380320,"Bayou Segnette Sector Gate near Westwego, LA",29.8968,-90.1567,08090301,CST,0,,"0000-00-00 00:00:00",0.48,ft,"2020-12-29 00:15:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07380320
07380330,"Bayou Perot at Point Legard near Cutoff, LA",29.5658,-90.1656,08090301,CST,0,,"0000-00-00 00:00:00",2.06,ft,"2021-02-12 13:45:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07380330
07380335,"Little Lake Near Cutoff, LA",29.5177,-90.1815,08090301,CST,0,,"0000-00-00 00:00:00",0.55,ft,"2021-02-12 13:15:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07380335
07380401,"Bayou Lafourche SW of Donaldsonville, LA",30.0966,-91.0059,08090301,CST,254,cfs,"2021-02-12 13:45:00",8.02,ft,"2021-02-12 13:45:00",0,66.48,124.21,100.89,https://waterdata.usgs.gov/monitoring-location/07380401
07380500,"Bayou Lafourche at Napoleonville, LA",29.9415,-91.0232,08090301,CST,0,,"0000-00-00 00:00:00",6.68,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07380500
07381000,"Bayou Lafourche at Thibodaux, LA",29.798,-90.8226,08090301,CST,773,cfs,"2021-02-12 13:30:00",5.26,ft,"2021-02-12 13:30:00",8,96.77,356.22,309.73,https://waterdata.usgs.gov/monitoring-location/07381000
07381150,"Bayou Lafourche at Lockport, LA",29.6471,-90.5368,08090301,CST,0,,"0000-00-00 00:00:00",5.07,ft,"2021-02-12 13:30:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07381150
07381324,"Bayou Grand Caillou at Dulac, LA",29.383,-90.7154,08090302,CST,332,cfs,"2021-02-12 13:15:00",0.6,ft,"2021-02-12 13:15:00",0,89.96,526.98,281.71,https://waterdata.usgs.gov/monitoring-location/07381324
07381349,"Caillou Lake (Sister Lake) SW of Dulac, LA",29.2492,-90.9211,08090302,CST,0,,"0000-00-00 00:00:00",Eqp,ft,"2021-02-12 13:15:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07381349
07381350,"Company Canal at Hwy 1 at Lockport, LA",29.6452,-90.5448,08090302,CST,0,,"0000-00-00 00:00:00",1.97,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07381350
07381355,"Company Canal at Salt Barrier near Lockport, LA",29.6273,-90.5577,08090302,CST,0,,"0000-00-00 00:00:00",2.46,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07381355
07381450,"Lower Grand River at Bayou Sorrel, LA",30.1555,-91.3318,08070300,CST,0,,"0000-00-00 00:00:00",7.93,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07381450
07381454,"Belle River at Hwy 70 near Pierre Part, LA",29.9091,-91.2158,08090302,CST,0,,"0000-00-00 00:00:00",1.38,ft,"2021-02-12 13:45:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07381454
07381460,"Bayou Milhomme near Stephensville, LA",29.7803,-91.1669,08090302,CST,0,,"0000-00-00 00:00:00",1.18,ft,"2021-02-12 13:30:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07381460
07381482,"Old River Outflow Channel below Hydropower Channel",31.0667,-91.6483,08040301,CST,181000,cfs,"2021-02-12 13:45:00",22.93,ft,"2021-02-12 13:45:00",0,49.85,99.72,99.36,https://waterdata.usgs.gov/monitoring-location/07381482
07381490,"Atchafalaya River at Simmesport, LA",30.9825,-91.7983,08080101,CST,252000,cfs,"2021-02-12 13:30:00",20.64,ft,"2021-02-12 13:30:00",0,47.42,93.68,91.07,https://waterdata.usgs.gov/monitoring-location/07381490
07381495,"(COE) Atchafalaya River at Melville, LA",30.6907,-91.7362,08080101,CST,0,,"0000-00-00 00:00:00",15.52,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07381495
07381515,"Atchafalaya River at Butte La Rose, LA",30.2816,-91.6868,08080101,CST,0,,"0000-00-00 00:00:00",10.93,ft,"2021-02-12 13:00:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07381515
07381590,"Wax Lake Outlet at Calumet, LA",29.698,-91.3729,08080101,CST,135000,cfs,"2021-02-12 13:45:00",3.46,ft,"2021-02-12 13:45:00",0,62.78,113.45,116.97,https://waterdata.usgs.gov/monitoring-location/07381590
07381600,"Lower Atchafalaya River at Morgan City, LA",29.6928,-91.2119,08080101,CST,156000,cfs,"2021-02-12 13:00:00",3.18,ft,"2021-02-12 13:00:00",0,65.27,112.23,113.2,https://waterdata.usgs.gov/monitoring-location/07381600
07381670,"GIWW at Bayou Sale Ridge near Franklin, LA",29.6808,-91.4706,08080102,CST,0,,"0000-00-00 00:00:00",1.87,ft,"2021-02-12 13:15:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07381670
07382000,"Bayou Cocodrie near Clearwater, LA",31.0003,-92.3803,08080102,CST,559,cfs,"2021-02-12 13:30:00",11.93,ft,"2021-02-12 13:30:00",5,41.23,83.25,84.13,https://waterdata.usgs.gov/monitoring-location/07382000
07382500,"Bayou Courtableau at Washington, LA",30.6183,-92.0557,08080102,CST,3560,cfs,"2021-02-12 13:45:00",24.25,ft,"2021-02-12 13:45:00",6,79.14,244.67,180.71,https://waterdata.usgs.gov/monitoring-location/07382500
07383500,"Bayou Des Glaises Diversion Ch. at Moreauville, LA",31.0332,-91.9826,08080102,CST,1030,cfs,"2021-02-12 13:30:00",13.05,ft,"2021-02-12 13:30:00",5,64.33,152.25,133.27,https://waterdata.usgs.gov/monitoring-location/07383500
07383510,"Bayou Des Glaises Div Ch nr Moreauville, LA.",31.0002,-91.9668,08080102,CST,0,,"0000-00-00 00:00:00",14.72,ft,"2021-02-12 13:30:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07383510
07384400,"State Canal near Krotz Springs, LA",30.566,-91.8315,08080101,CST,0,,"0000-00-00 00:00:00",14.8,ft,"2021-02-12 13:15:00",0,0,,,https://waterdata.usgs.gov/monitoring-location/07384400
