site_no,station_nm,dec_lat_va,dec_long_va,huc_cd,tz_cd,flow,flow_unit,flow_dt,stage,stage_unit,stage_dt,class,percentile,percent_median,percent_mean,url
05317200,"LITTLE COTTONWOOD RIVER NEAR COURTLAND, MN",44.2464,-94.3389,07020007,CST,257,cfs,"2019-04-10 07:15:00",6.21,ft,"2019-04-10 07:15:00",6,77.96,240.19,154.47,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05317200
05319500,"WATONWAN RIVER NEAR GARDEN CITY, MN",44.0464,-94.1955,07020010,CST,2530,cfs,"2019-04-10 07:30:00",5.74,ft,"2019-04-10 07:30:00",7,90.04,550,287.12,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05319500
05320000,"BLUE EARTH RIVER NEAR RAPIDAN, MN",44.0955,-94.1094,07020009,CST,6100,cfs,"2019-04-09 10:15:00",-0.01,ft,"2019-04-10 06:45:00",0,85.63,381.25,185.58,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05320000
05320500,"LE SUEUR RIVER NEAR RAPIDAN, MN",44.1097,-94.0419,07020011,CST,1920,cfs,"2019-04-10 07:00:00",4.94,ft,"2019-04-10 07:00:00",6,76.71,233.15,121.13,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05320500
05325000,"MINNESOTA RIVER AT MANKATO, MN",44.1689,-94.0033,07020007,CST,43400,cfs,"2019-04-10 07:30:00",21.16,ft,"2019-04-10 07:30:00",7,94.01,710.31,375.03,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05325000
05327000,"HIGH ISLAND CREEK NEAR HENDERSON, MN",44.5719,-93.9219,07020012,CST,Ssn,cfs,"2019-04-10 07:30:00",7.07,ft,"2019-04-10 07:30:00",0,93.29,696.2,347.56,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05327000
05330000,"MINNESOTA RIVER NEAR JORDAN, MN",44.693,-93.6419,07020012,CST,45200,cfs,"2019-04-10 07:45:00",27.57,ft,"2019-04-10 07:45:00",7,92.35,533.65,304.36,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05330000
05330920,"MINNESOTA RIVER AT FORT SNELLING STATE PARK, MN",44.8702,-93.1924,07020012,CST,Eqp,cfs,"2019-03-21 06:15:00",704.4,ft,"2019-04-10 07:15:00",0,78,310.93,186.76,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05330920
05331000,"MISSISSIPPI RIVER AT ST. PAUL, MN",44.9444,-93.0881,07010206,CST,84300,cfs,"2019-04-10 07:00:00",15.84,ft,"2019-04-10 07:00:00",7,95.84,385.81,301.04,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05331000
05331580,"MISSISSIPPI RIVER BELOW L&D #2 AT HASTINGS, MN",44.7458,-92.8478,07040001,CST,83000,cfs,"2019-04-10 07:30:00",18.22,ft,"2019-04-10 07:45:00",0,86.65,326.77,225.36,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05331580
05331833,"NAMEKAGON RIVER AT LEONARDS, WI",46.1713,-91.3294,07030002,CST,358,cfs,"2019-04-10 07:00:00",2.61,ft,"2019-04-10 07:00:00",0,94.74,223.05,191.3,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05331833
05333500,"ST. CROIX RIVER NEAR DANBURY, WI",46.0761,-92.2467,07030001,CST,4270,cfs,"2019-04-10 07:00:00",4.16,ft,"2019-04-10 07:00:00",7,92.67,194.09,182.11,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05333500
05336700,"KETTLE RIVER BELOW SANDSTONE, MN",46.1055,-92.8641,07030003,CST,4160,cfs,"2019-04-10 07:45:00",7.99,ft,"2019-04-10 07:45:00",6,84.81,247.62,193.3,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05336700
05338500,"SNAKE RIVER NEAR PINE CITY, MN",45.8416,-92.9335,07030004,CST,2840,cfs,"2019-04-10 07:15:00",5.6,ft,"2019-04-10 07:15:00",5,74.67,178.06,128.16,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05338500
05340500,"ST. CROIX RIVER AT ST. CROIX FALLS, WI",45.4069,-92.6469,07030005,CST,19400,cfs,"2019-04-10 07:00:00",9.86,ft,"2019-04-10 07:00:00",6,87.56,209.16,175.14,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05340500
05341550,"ST. CROIX RIVER AT STILLWATER, MN",45.0561,-92.8041,07030005,CST,Eqp,cfs,"2019-01-01 07:15:00",686.14,ft,"2019-04-10 07:15:00",0,18.91,52.26,56.22,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05341550
05341752,"WILLOW RIVER @ WILLOW R STATE PARK NR BURKHARDT,WI",45.0117,-92.7083,07030005,CST,427,cfs,"2019-04-10 07:05:00",4.66,ft,"2019-04-10 07:05:00",0,64.59,214.57,86.61,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05341752
05342000,"KINNICKINNIC RIVER NEAR RIVER FALLS, WI",44.8308,-92.7331,07030005,CST,89.2,cfs,"2019-04-10 07:00:00",10.18,ft,"2019-04-10 07:00:00",0,21.51,84.15,75.02,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05342000
05344490,"ST. CROIX RIVER AT PRESCOTT, WI",44.7491,-92.8046,07040001,CST,22500,cfs,"2019-04-10 07:15:00",35.66,ft,"2019-04-10 07:15:00",0,89.89,279.68,241.83,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05344490
05344500,"MISSISSIPPI RIVER AT PRESCOTT, WI",44.7458,-92.8002,07040001,CST,Ice,cfs,"2019-04-10 07:15:00",35.64,ft,"2019-04-10 07:15:00",0,95.56,272.25,246.02,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05344500
05345000,"VERMILLION RIVER NEAR EMPIRE, MN",44.6666,-93.0549,07040001,CST,150,cfs,"2019-04-10 07:15:00",4.1,ft,"2019-04-10 07:15:00",6,82.62,178.57,144.59,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05345000
05346050,"Clear Lake, east side, at Prairie Island, MN(SW08)",44.6524,-92.7103,07040001,CST,0,,"0000-00-00 00:00:00",676.31,ft,"2019-03-22 11:00:00",0,0,,,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05346050
05353800,"STRAIGHT RIVER NEAR FARIBAULT, MN",44.258,-93.231,07040002,CST,703,cfs,"2019-04-10 07:15:00",5.52,ft,"2019-04-10 07:15:00",5,72.62,166.98,120.52,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05353800
05354500,"CANNON RIVER AT CO. HWY. 29 BELOW FARIBAULT, MN",44.3597,-93.2567,07040002,CST,1770,cfs,"2019-04-10 07:15:00",14.44,ft,"2019-04-10 07:15:00",0,80,224.62,215.92,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05354500
05355024,"CANNON RIVER AT NORTHFIELD MN",44.4586,-93.1597,07040002,CST,2040,cfs,"2019-04-10 07:30:00",893.2,ft,"2019-04-10 07:30:00",0,83.33,217.95,179.48,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05355024
05355038,"CHUB CREEK AT CO. HWY. 47 ABOVE RANDOLPH, MN",44.5289,-93.0725,07040002,CST,0,,"0000-00-00 00:00:00",Ssn,ft,"2019-04-10 07:30:00",0,0,,,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05355038
05355080,"PRAIRIE CREEK NEAR CANNON FALLS, MN",44.4717,-93.0036,07040002,CST,0,,"0000-00-00 00:00:00",Ssn,ft,"2019-04-10 07:15:00",0,0,,,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05355080
05355092,"CANNON RIVER AT 9TH ST. BRIDGE IN CANNON FALLS, MN",44.517,-92.912,07040002,CST,2330,cfs,"2019-04-10 07:15:00",10.49,ft,"2019-04-10 07:15:00",0,66.67,222.97,222.97,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05355092
05355200,"CANNON RIVER AT WELCH, MN",44.5639,-92.7321,07040002,CST,2540,cfs,"2019-04-10 07:15:00",6.57,ft,"2019-04-10 07:15:00",6,81.3,267.09,144.57,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05355200
05355235,"MISSISSIPPI RIVER ABV RED WING BLW DIAMOND ISL, MN",44.6042,-92.5793,07040001,CST,0,,"0000-00-00 00:00:00",14.66,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05355235
05355250,"MISSISSIPPI RIVER AT RED WING, MN",44.5653,-92.5424,07040001,CST,107000,cfs,"2019-04-10 07:00:00",13.75,ft,"2019-04-10 07:15:00",0,73.47,217.92,153.08,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05355250
05356000,"CHIPPEWA RIVER AT BISHOPS BRIDGE NEAR WINTER, WI",45.8486,-91.0789,07050001,CST,565,cfs,"2019-04-10 07:00:00",4.91,ft,"2019-04-10 07:00:00",6,80.22,246.72,118.73,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05356000
05356500,"CHIPPEWA RIVER NEAR BRUCE, WI",45.4522,-91.261,07050001,CST,8480,cfs,"2019-04-10 07:00:00",9.03,ft,"2019-04-10 07:00:00",7,93.92,381.98,282.23,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05356500
05357205,"ALLEQUASH CREEK NEAR SAYNER, WI",46.0308,-89.5994,07050002,CST,0,,"0000-00-00 00:00:00",0.91,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05357205
05357206,"ALLEQUASH CREEK SITE NO. 3 NR BOULDER JUNCTION, WI",46.0328,-89.6078,07050002,CST,6.01,cfs,"2019-04-10 07:00:00",0.54,ft,"2019-04-10 07:00:00",0,82.95,160.7,137.84,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05357206
05357215,"ALLEQUASH CREEK @ CT HWY M NR BOULDER JUNCTION, WI",46.0239,-89.6528,07050002,CST,14.1,cfs,"2019-04-10 07:00:00",1.57,ft,"2019-04-10 07:00:00",0,70.22,109.73,109.81,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05357215
05357225,"STEVENSON CREEK @ CT HWY M NR BOULDER JUNCTION, WI",46.0614,-89.6472,07050002,CST,5.62,cfs,"2019-04-10 07:00:00",8.04,ft,"2019-04-10 07:00:00",0,85.03,162.43,166.77,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05357225
05357230,"NORTH CREEK AT TROUT LAKE NEAR BOULDER JUNCTION,WI",46.0786,-89.6672,07050002,CST,4.94,cfs,"2019-04-10 07:00:00",8.21,ft,"2019-04-10 07:00:00",0,83.1,172.73,151.53,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05357230
05357245,"TROUT RIVER AT TROUT LAKE NEAR BOULDER JUNCTION,WI",46.0356,-89.7056,07050002,CST,53.4,cfs,"2019-04-10 07:00:00",1.41,ft,"2019-04-10 07:00:00",0,89.79,129.61,133.83,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05357245
05357335,"BEAR RIVER NEAR MANITOWISH WATERS, WI",46.0488,-89.9846,07050002,CST,60.5,cfs,"2019-04-10 07:15:00",4.12,ft,"2019-04-10 07:15:00",0,44.66,75.16,74.93,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05357335
05359500,"SOUTH FORK FLAMBEAU RIVER NEAR PHILLIPS, WI",45.7033,-90.6156,07050002,CST,3890,cfs,"2019-04-10 07:15:00",10.3,ft,"2019-04-10 07:15:00",7,91.42,311.2,230.6,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05359500
05360500,"FLAMBEAU RIVER NEAR BRUCE, WI",45.4064,-91.2194,07050002,CST,9830,cfs,"2019-04-10 07:15:00",11.68,ft,"2019-04-10 07:15:00",8,98.51,305.75,292.81,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05360500
05362000,"JUMP RIVER AT SHELDON, WI",45.308,-90.9565,07050004,CST,7020,cfs,"2019-04-10 07:00:00",9.75,ft,"2019-04-10 07:00:00",7,95.7,494.37,324.76,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05362000
05365500,"CHIPPEWA RIVER AT CHIPPEWA FALLS, WI",44.9267,-91.4108,07050005,CST,35300,cfs,"2019-04-10 07:00:00",14.8,ft,"2019-04-10 07:00:00",7,95.59,351.94,279.74,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05365500
05365550,"CHIPPEWA RIVER BELOW DELLS DAM AT EAU CLAIRE, WI",44.8226,-91.5076,07050005,CST,40300,cfs,"2019-04-10 07:00:00",17.19,ft,"2019-04-10 07:00:00",0,80,236.36,240.99,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05365550
05366800,"CHIPPEWA R AT GRAND AVE AT EAU CLAIRE, WI",44.8096,-91.503,07050005,CST,40700,cfs,"2019-04-10 07:00:00",14.56,ft,"2019-04-10 07:00:00",0,66.67,439.76,439.76,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05366800
05367500,"RED CEDAR RIVER NEAR COLFAX, WI",45.0531,-91.7119,07050007,CST,2870,cfs,"2019-04-10 07:00:00",5.45,ft,"2019-04-10 07:00:00",6,85.7,230.52,169.75,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05367500
05368000,"HAY RIVER AT WHEELER, WI",45.0477,-91.911,07050007,CST,949,cfs,"2019-04-10 07:15:00",6.38,ft,"2019-04-10 07:15:00",6,77.98,201.06,121.73,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05368000
05369000,"RED CEDAR RIVER AT MENOMONIE, WI",44.8753,-91.9381,07050007,CST,4870,cfs,"2019-04-10 07:00:00",9.83,ft,"2019-04-10 07:00:00",6,89.77,231.35,181.68,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05369000
05369500,"CHIPPEWA RIVER AT DURAND, WI",44.631,-91.9713,07050005,CST,40600,cfs,"2019-04-10 07:00:00",12.74,ft,"2019-04-10 07:00:00",7,92.46,265.36,222.41,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05369500
05370000,"EAU GALLE RIVER AT SPRING VALLEY, WI",44.8528,-92.2383,07050005,CST,81.9,cfs,"2019-04-10 07:45:00",13.83,ft,"2019-04-10 07:45:00",6,81.74,248.18,141.65,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05370000
05372995,"SOUTH FORK ZUMBRO RIVER AT ROCHESTER, MN",44.0616,-92.4663,07040004,CST,457,cfs,"2019-04-10 07:15:00",3.97,ft,"2019-04-10 07:15:00",5,70.84,142.81,112.46,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05372995
05374000,"ZUMBRO RIVER AT ZUMBRO FALLS, MN",44.2856,-92.43,07040004,CST,0,,"0000-00-00 00:00:00",7.39,ft,"2019-04-10 07:30:00",0,0,,,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05374000
05374900,"ZUMBRO RIVER AT KELLOGG, MN",44.3119,-92.0041,07040004,CST,1580,cfs,"2019-04-10 07:00:00",4.58,ft,"2019-04-10 07:00:00",0,70.19,119.7,126.39,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05374900
05378490,"MISSISSIPPI RIVER AT LOCK AND DAM 5A NR WINONA, MN",44.0864,-91.6685,07040003,CST,0,,"0000-00-00 00:00:00",16.57,ft,"2019-04-10 07:15:00",0,0,,,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05378490
05378500,"MISSISSIPPI RIVER AT WINONA, MN",44.0555,-91.6376,07040003,CST,148000,cfs,"2019-04-10 07:45:00",15.28,ft,"2019-04-10 07:45:00",7,96.57,262.88,242.58,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05378500
05379500,"TREMPEALEAU RIVER AT DODGE, WI",44.1317,-91.553,07040005,CST,1050,cfs,"2019-04-10 07:45:00",7.34,ft,"2019-04-10 07:45:00",6,85.87,177.97,143.8,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05379500
05381000,"BLACK RIVER AT NEILLSVILLE, WI",44.5597,-90.615,07040007,CST,4200,cfs,"2019-04-10 07:15:00",8.56,ft,"2019-04-10 07:15:00",6,80.24,278.15,160.98,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05381000
05382000,"BLACK RIVER NEAR GALESVILLE, WI",44.0603,-91.2872,07040007,CST,8170,cfs,"2019-04-10 07:00:00",9.58,ft,"2019-04-10 07:00:00",6,75.27,218.16,146.32,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05382000
05382255,"STILLWELL CREEK AT SIXTEENTH COURT NEAR TOMAH, WI",43.9939,-90.6572,07040006,CST,2.49,cfs,"2019-04-10 07:00:00",2.47,ft,"2019-04-10 07:00:00",0,81.52,130.37,132.45,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05382255
05382257,"STILLWELL CREEK AT YARD ROAD NEAR TOMAH, WI",44.0006,-90.6811,07040006,CST,3.43,cfs,"2019-04-10 07:00:00",2.27,ft,"2019-04-10 07:00:00",0,60.93,129.43,81.09,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05382257
05382267,"LA CROSSE RIVER @ CNTY TRUNK HIGHWY BB NR TOMAH,WI",44.0003,-90.7244,07040006,CST,104,cfs,"2019-04-10 07:00:00",6.6,ft,"2019-04-10 07:00:00",0,63.3,125.91,103.51,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05382267
05382284,"SILVER CREEK AT STATE HIGHWAY 21 NEAR ANGELO, WI",43.9672,-90.765,07040006,CST,49.7,cfs,"2019-04-10 07:00:00",5.66,ft,"2019-04-10 07:00:00",0,57.7,113.47,75.21,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05382284
05382325,"LA CROSSE RIVER AT SPARTA, WI",43.9375,-90.8106,07040006,CST,216,cfs,"2019-04-10 07:15:00",4,ft,"2019-04-10 07:15:00",0,73.02,124.5,107.46,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05382325
05383075,"LA CROSSE RIVER NEAR LA CROSSE, WI",43.8608,-91.2104,07040006,CST,561,cfs,"2019-04-10 07:15:00",3.39,ft,"2019-04-10 07:15:00",0,75.31,117.86,111.67,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05383075
05383950,"ROOT RIVER NEAR PILOT MOUND, MN",43.7847,-92.0302,07040008,CST,897,cfs,"2019-04-10 07:00:00",9.33,ft,"2019-04-10 07:00:00",0,66.17,136.74,87.45,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05383950
05384350,"ROOT RIVER ABOVE RUSHFORD, MN",43.7978,-91.8039,07040008,CST,0,,"0000-00-00 00:00:00",10.58,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05384350
05385000,"ROOT RIVER NEAR HOUSTON, MN",43.7686,-91.5699,07040008,CST,1810,cfs,"2019-04-10 07:45:00",5.39,ft,"2019-04-10 07:45:00",6,79.83,210.83,134.47,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05385000
05385500,"SOUTH FORK ROOT RIVER NEAR HOUSTON, MN",43.7386,-91.564,07040008,CST,338,cfs,"2019-04-10 07:30:00",2.63,ft,"2019-04-10 07:30:00",0,65.11,120.28,55.57,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05385500
05386400,"MISSISSIPPI RIVER AT BROWNSVILLE, MN",43.6866,-91.2726,07060001,CST,0,,"0000-00-00 00:00:00",35.27,ft,"2019-04-10 07:45:00",0,0,,,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05386400
05387030,"CROOKED CREEK AT FREEBURG MN",43.6102,-91.361,07060001,CST,37.7,cfs,"2017-10-01 01:00:00",6.98,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/mn/nwis/uv?site_no=05387030
05387320,"Upper Iowa River at Lime Springs, IA",43.4668,-92.2975,07060002,CST,0,,"0000-00-00 00:00:00",5.16,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/ia/nwis/uv?site_no=05387320
05387405,"Upper Iowa River at Kendallville, IA",43.4413,-92.0359,07060002,CST,0,,"0000-00-00 00:00:00",4.47,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/ia/nwis/uv?site_no=05387405
05387440,"Upper Iowa River at Bluffton, IA",43.4069,-91.899,07060002,CST,512,cfs,"2019-04-10 07:45:00",3.94,ft,"2019-04-10 07:45:00",0,46.19,86.78,54.74,https://waterdata.usgs.gov/ia/nwis/uv?site_no=05387440
05387490,"Dry Run Creek near Decorah, IA",43.2914,-91.8093,07060002,CST,0,,"0000-00-00 00:00:00",14.1,ft,"2019-04-10 07:45:00",0,0,,,https://waterdata.usgs.gov/ia/nwis/uv?site_no=05387490
05387500,"Upper Iowa River at Decorah, IA",43.3049,-91.7955,07060002,CST,720,cfs,"2019-04-10 07:45:00",2.67,ft,"2019-04-10 07:45:00",5,64.28,173.49,100.05,https://waterdata.usgs.gov/ia/nwis/uv?site_no=05387500
05388250,"Upper Iowa River near Dorchester, IA",43.4211,-91.5088,07060002,CST,1000,cfs,"2019-04-10 07:00:00",8.17,ft,"2019-04-10 07:00:00",5,60.03,113.64,93.06,https://waterdata.usgs.gov/ia/nwis/uv?site_no=05388250
05388310,"Waterloo Creek near Dorchester, IA",43.4511,-91.5051,07060002,CST,0,,"0000-00-00 00:00:00",7.25,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/ia/nwis/uv?site_no=05388310
05389000,"Yellow River near Ion, IA",43.1119,-91.2651,07060001,CST,249,cfs,"2019-04-10 07:45:00",5.56,ft,"2019-04-10 07:45:00",5,64.13,178.49,80.61,https://waterdata.usgs.gov/ia/nwis/uv?site_no=05389000
05389400,"Bloody Run Creek near Marquette, IA",43.0408,-91.2065,07060001,CST,25.1,cfs,"2019-04-10 07:00:00",5.03,ft,"2019-04-10 07:00:00",0,63.15,119.52,93.1,https://waterdata.usgs.gov/ia/nwis/uv?site_no=05389400
05389500,"Mississippi River at McGregor, IA",43.027,-91.1726,07060001,CST,24000,cfs,"2013-10-29 23:45:00",19.49,ft,"2019-04-10 07:45:00",0,3.51,33.85,32.73,https://waterdata.usgs.gov/ia/nwis/uv?site_no=05389500
05390500,"ANVIL LAKE NEAR EAGLE RIVER, WI",45.9501,-89.0543,07070001,CST,0,,"0000-00-00 00:00:00",93.87,ft,"2019-04-10 07:30:00",0,0,,,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05390500
05391000,"WISCONSIN RIVER @ RAINBOW LAKE NR LAKE TOMAHAWK,WI",45.8305,-89.5524,07070001,CST,351,cfs,"2019-04-10 07:00:00",1.17,ft,"2019-04-10 07:00:00",5,66.16,109.69,98.8,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05391000
05393500,"SPIRIT RIVER AT SPIRIT FALLS, WI",45.4492,-89.9792,07070001,CST,Ice,cfs,"2019-04-10 07:30:00",5.34,ft,"2019-04-10 07:30:00",0,95.05,447.94,313.57,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05393500
05394500,"PRAIRIE RIVER NEAR MERRILL, WI",45.2358,-89.6497,07070002,CST,1420,cfs,"2019-04-10 07:15:00",5.94,ft,"2019-04-10 07:15:00",7,95.79,417.65,301.91,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05394500
05395000,"WISCONSIN RIVER AT MERRILL, WI",45.1783,-89.6817,07070002,CST,14100,cfs,"2019-04-10 07:15:00",10.48,ft,"2019-04-10 07:15:00",7,96.77,341.82,292.16,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05395000
05396000,"BIG RIB RIVER AT RIB FALLS, WI",44.9725,-89.9053,07070002,CST,3060,cfs,"2019-04-10 07:00:00",7.15,ft,"2019-04-10 07:00:00",6,89.01,288.95,201.38,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05396000
05397500,"EAU CLAIRE RIVER AT KELLY, WI",44.9189,-89.5519,07070002,CST,1930,cfs,"2019-04-10 07:00:00",4.88,ft,"2019-04-10 07:00:00",6,88.04,332.76,218.48,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05397500
05398000,"WISCONSIN RIVER AT ROTHSCHILD, WI",44.8868,-89.6357,07070002,CST,24100,cfs,"2019-04-10 07:00:00",22.71,ft,"2019-04-10 07:00:00",7,93.53,389.02,286.7,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05398000
05398100,"Wisconsin River at Mosinee, WI",44.7989,-89.7075,07070002,CST,0,,"0000-00-00 00:00:00",14.98,ft,"2019-04-10 07:20:00",0,0,,,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05398100
05399500,"BIG EAU PLEINE RIVER AT STRATFORD, WI",44.8219,-90.0796,07070002,CST,762,cfs,"2019-04-10 07:00:00",5.96,ft,"2019-04-10 07:00:00",5,70.51,268.31,91.06,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05399500
05400625,"LITTLE PLOVER RIVER NEAR PLOVER, WI",44.4707,-89.5082,07070003,CST,9.98,cfs,"2019-04-10 07:00:00",3.64,ft,"2019-04-10 07:00:00",0,80,115.24,124.28,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05400625
05400760,"WISCONSIN RIVER AT WISCONSIN RAPIDS, WI",44.3922,-89.8271,07070003,CST,26000,cfs,"2019-04-10 07:30:00",7.86,ft,"2019-04-10 07:30:00",6,89.21,293.95,211.96,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05400760
05401034,"S.BR.TENMILE CREEK NEAR BANCROFT, WI",44.2717,-89.5489,07070003,CST,24.2,cfs,"2019-04-10 07:00:00",4.04,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05401034
05401050,"TENMILE CREEK NEAR NEKOOSA, WI",44.2625,-89.8103,07070003,CST,128,cfs,"2019-04-10 07:00:00",5.53,ft,"2019-04-10 07:00:00",5,71.57,150.59,127.15,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05401050
05401063,"LAKE HURON NEAR PLAINFIELD, WI",44.1956,-89.4175,07070003,CST,0,,"0000-00-00 00:00:00",96.22,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05401063
05401065,"LONG LAKE NEAR PLAINFIELD, WI",44.2075,-89.4608,07070003,CST,0,,"0000-00-00 00:00:00",14.43,ft,"2019-04-10 07:45:00",0,0,,,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05401065
05401067,"PLAINFIELD LAKE NEAR PLAINFIELD, WI",44.2055,-89.4718,07070003,CST,0,,"0000-00-00 00:00:00",14.35,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05401067
05401514,"BIG ROCHE A CRI CREEK AT HWY G NR LEOLA, WI",44.175,-89.6174,07070003,CST,0,cfs,"2019-04-10 07:00:00",4.57,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05401514
05402000,"YELLOW RIVER AT BABCOCK, WI",44.3022,-90.1219,07070003,CST,906,cfs,"2019-04-10 07:00:00",6.96,ft,"2019-04-10 07:00:00",6,75.05,274.96,133.89,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05402000
05403000,"YELLOW RIVER AT NECEDAH, WI",44.0261,-90.0717,07070003,CST,1560,cfs,"2019-04-10 07:30:00",12.98,ft,"2019-04-10 07:30:00",0,61.64,141.82,87.97,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05403000
05403500,"LEMONWEIR RIVER AT NEW LISBON, WI",43.8797,-90.1619,07070003,CST,1080,cfs,"2019-04-10 07:00:00",7.79,ft,"2019-04-10 07:00:00",5,68.21,120.27,110.44,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05403500
05404000,"WISCONSIN RIVER NEAR WISCONSIN DELLS, WI",43.605,-89.7567,07070003,CST,27600,cfs,"2019-04-10 07:15:00",10.73,ft,"2019-04-10 07:15:00",6,89.72,226.23,194.26,https://waterdata.usgs.gov/wi/nwis/uv?site_no=05404000
